일자,현재지수,대비,등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원)
2015/09/15,"1,937.56",6.10,0.32,1.35,14.93,1.09,"1,930.44","1,938.90","1,927.62","390,824","4,067,673","1,214,290,196"
2015/09/16,"1,975.45",37.89,1.96,1.33,15.23,1.11,"1,949.49","1,978.68","1,949.15","584,758","5,959,319","1,238,163,363"
2015/09/17,"1,976.49",1.04,0.05,1.33,15.24,1.11,"1,989.07","1,989.07","1,972.93","510,173","5,676,960","1,238,718,462"
2015/09/18,"1,995.95",19.46,0.98,1.31,15.39,1.12,"1,978.39","1,996.47","1,964.12","523,798","6,807,801","1,250,560,937"
2015/09/21,"1,964.68",-31.27,-1.57,1.33,15.15,1.10,"1,973.24","1,980.80","1,960.11","376,423","3,858,232","1,230,985,524"
2015/09/22,"1,982.06",17.38,0.88,1.32,15.28,1.11,"1,973.54","1,983.99","1,966.05","696,372","4,534,815","1,242,197,297"
2015/09/23,"1,944.64",-37.42,-1.89,1.35,14.99,1.09,"1,960.33","1,968.16","1,944.51","856,989","5,433,916","1,218,891,581"
2015/09/24,"1,947.10",2.46,0.13,1.35,15.00,1.09,"1,956.94","1,958.73","1,944.31","921,265","5,080,728","1,220,294,717"
2015/09/25,"1,942.85",-4.25,-0.22,1.35,14.97,1.09,"1,948.30","1,951.94","1,932.49","796,574","4,311,737","1,217,368,815"
2015/09/30,"1,962.81",19.96,1.03,1.33,15.12,1.10,"1,915.46","1,962.84","1,915.04","546,992","5,655,560","1,230,579,424"
2015/10/01,"1,979.32",16.51,0.84,1.32,15.25,1.11,"1,963.55","1,986.01","1,958.63","678,978","5,229,856","1,240,669,928"
2015/10/02,"1,969.68",-9.64,-0.49,1.33,15.17,1.10,"1,979.41","1,985.57","1,969.68","1,030,977","5,277,113","1,236,240,729"
2015/10/05,"1,978.25",8.57,0.44,1.32,15.25,1.11,"1,981.60","1,994.65","1,975.55","545,634","4,651,118","1,241,237,367"
2015/10/06,"1,990.65",12.40,0.63,1.32,15.35,1.12,"1,996.29","1,998.02","1,985.17","661,636","5,633,450","1,249,178,502"
2015/10/07,"2,005.84",15.19,0.76,1.30,15.46,1.13,"1,995.87","2,006.24","1,994.55","761,720","6,195,453","1,259,986,163"
2015/10/08,"2,019.53",13.69,0.68,1.30,15.57,1.13,"2,016.36","2,020.19","1,998.66","700,993","6,259,808","1,268,109,506"
2015/10/12,"2,021.63",2.10,0.10,1.29,15.59,1.13,"2,022.33","2,030.92","2,015.43","635,085","6,219,312","1,269,227,363"
2015/10/13,"2,019.05",-2.58,-0.13,1.30,15.57,1.13,"2,021.20","2,024.50","2,010.16","604,996","5,193,985","1,267,759,092"
2015/10/14,"2,009.55",-9.50,-0.47,1.30,15.49,1.13,"2,014.47","2,016.14","2,002.63","644,803","5,031,597","1,262,498,317"
2015/10/15,"2,033.27",23.72,1.18,1.29,15.68,1.14,"2,008.29","2,035.80","2,007.46","498,901","4,655,278","1,277,356,778"
2015/10/16,"2,030.26",-3.01,-0.15,1.29,15.66,1.14,"2,037.98","2,038.06","2,025.19","550,798","5,350,548","1,275,140,481"
2015/10/19,"2,030.27",0.01,0.00,1.29,15.66,1.14,"2,032.36","2,036.30","2,022.25","726,843","4,283,441","1,275,173,624"
2015/10/20,"2,039.36",9.09,0.45,1.28,15.73,1.14,"2,031.50","2,040.24","2,026.67","958,060","4,787,760","1,280,746,439"
2015/10/21,"2,042.98",3.62,0.18,1.28,15.75,1.15,"2,039.25","2,053.95","2,035.59","668,945","5,438,631","1,287,677,503"
2015/10/22,"2,023.00",-19.98,-0.98,1.29,15.60,1.14,"2,040.43","2,042.57","2,019.53","695,814","5,951,986","1,275,462,393"
2015/10/23,"2,040.40",17.40,0.86,1.28,15.73,1.14,"2,043.67","2,054.82","2,036.92","648,999","5,384,801","1,286,286,064"
2015/10/26,"2,048.08",7.68,0.38,1.28,15.79,1.15,"2,049.41","2,049.60","2,039.97","459,950","4,343,328","1,291,107,718"
2015/10/27,"2,044.65",-3.43,-0.17,1.28,15.76,1.15,"2,043.52","2,045.81","2,036.22","449,155","4,095,909","1,288,864,110"
2015/10/28,"2,042.51",-2.14,-0.10,1.28,15.75,1.15,"2,045.67","2,045.67","2,032.39","402,201","5,094,460","1,288,005,914"
2015/10/29,"2,034.16",-8.35,-0.41,1.28,15.68,1.14,"2,050.97","2,064.72","2,032.56","481,349","6,261,445","1,284,194,609"
2015/10/30,"2,029.47",-4.69,-0.23,1.28,15.65,1.14,"2,034.78","2,038.56","2,027.80","380,671","6,187,956","1,284,928,132"
2015/11/02,"2,035.24",5.77,0.28,1.28,15.70,1.14,"2,033.15","2,036.05","2,028.20","366,382","4,771,553","1,288,909,458"
2015/11/03,"2,048.40",13.16,0.65,1.27,15.79,1.15,"2,042.60","2,053.24","2,040.75","591,737","5,797,182","1,296,486,161"
2015/11/04,"2,052.77",4.37,0.21,1.27,15.83,1.15,"2,053.51","2,056.12","2,042.38","545,086","4,953,164","1,299,093,722"
2015/11/05,"2,049.41",-3.36,-0.16,1.27,15.80,1.15,"2,049.30","2,050.44","2,039.93","349,079","4,024,588","1,296,940,923"
2015/11/06,"2,041.07",-8.34,-0.41,1.28,15.74,1.15,"2,048.17","2,055.14","2,038.46","465,030","4,590,162","1,293,197,659"
2015/11/09,"2,025.70",-15.37,-0.75,1.29,15.62,1.14,"2,038.59","2,038.59","2,022.52","435,389","6,058,318","1,283,538,895"
2015/11/10,"1,996.59",-29.11,-1.44,1.31,15.40,1.12,"2,015.45","2,015.45","1,988.54","417,458","5,734,870","1,265,046,203"
2015/11/11,"1,997.27",0.68,0.03,1.30,15.40,1.12,"1,993.81","2,001.73","1,983.14","286,567","3,874,412","1,266,240,860"
2015/11/12,"1,993.36",-3.91,-0.20,1.31,15.37,1.12,"1,997.32","1,998.66","1,991.28","389,445","3,492,604","1,263,875,640"
2015/11/13,"1,973.29",-20.07,-1.01,1.32,15.21,1.11,"1,975.97","1,981.27","1,969.71","342,313","4,261,918","1,251,364,867"
2015/11/16,"1,943.02",-30.27,-1.53,1.34,14.97,1.09,"1,945.68","1,956.09","1,942.85","433,427","5,358,919","1,232,730,118"
2015/11/17,"1,963.58",20.56,1.06,1.33,15.13,1.10,"1,967.36","1,974.08","1,959.22","417,559","4,510,066","1,245,962,998"
2015/11/18,"1,962.88",-0.70,-0.04,1.33,15.13,1.10,"1,967.25","1,973.16","1,961.43","541,860","4,611,918","1,245,925,943"
2015/11/19,"1,988.91",26.03,1.33,1.31,15.33,1.12,"1,976.94","1,988.92","1,972.85","422,517","5,130,497","1,263,302,131"
2015/11/20,"1,989.86",0.95,0.05,1.31,15.34,1.12,"1,988.96","1,993.97","1,985.93","413,656","4,032,701","1,263,182,530"
2015/11/23,"2,003.70",13.84,0.70,1.30,15.45,1.12,"1,995.92","2,008.34","1,992.86","383,231","4,481,649","1,271,487,516"
2015/11/24,"2,016.29",12.59,0.63,1.29,15.55,1.13,"2,004.29","2,019.95","2,003.06","417,005","4,362,321","1,279,475,820"
2015/11/25,"2,009.42",-6.87,-0.34,1.30,15.49,1.13,"2,018.24","2,018.93","2,007.91","391,647","4,256,142","1,274,840,957"
2015/11/26,"2,030.68",21.26,1.06,1.28,15.66,1.14,"2,014.88","2,033.18","2,014.88","454,457","4,428,687","1,288,215,418"
2015/11/27,"2,028.99",-1.69,-0.08,1.28,15.64,1.14,"2,038.71","2,038.72","2,026.40","481,951","4,005,776","1,286,995,052"
2015/11/30,"1,991.97",-37.02,-1.82,1.31,15.36,1.12,"2,022.38","2,022.38","1,987.12","452,866","6,538,490","1,263,656,186"
2015/12/01,"2,023.93",31.96,1.60,1.29,15.57,1.14,"2,001.51","2,026.33","2,001.51","573,342","4,902,802","1,284,539,542"
2015/12/02,"2,009.29",-14.64,-0.72,1.30,15.46,1.13,"2,026.08","2,026.19","2,009.29","631,315","4,415,990","1,275,060,982"
2015/12/03,"1,994.07",-15.22,-0.76,1.31,15.34,1.12,"2,000.20","2,000.20","1,981.59","365,870","3,515,393","1,265,264,412"
2015/12/04,"1,974.40",-19.67,-0.99,1.32,15.15,1.11,"1,972.16","1,983.02","1,970.48","379,466","3,297,515","1,253,193,062"
2015/12/07,"1,963.67",-10.73,-0.54,1.33,15.07,1.10,"1,987.62","1,988.04","1,963.66","382,133","3,396,773","1,245,865,766"
2015/12/08,"1,949.04",-14.63,-0.75,1.34,14.96,1.09,"1,964.22","1,971.07","1,948.43","406,176","3,632,715","1,234,740,686"
2015/12/09,"1,948.24",-0.80,-0.04,1.34,14.97,1.09,"1,951.39","1,956.70","1,944.78","378,095","3,690,506","1,234,234,604"
2015/12/10,"1,952.07",3.83,0.20,1.33,15.00,1.10,"1,947.21","1,956.84","1,940.40","377,849","4,699,413","1,236,360,404"
2015/12/11,"1,948.62",-3.45,-0.18,1.34,14.97,1.09,"1,952.82","1,961.00","1,943.67","380,713","4,126,570","1,234,143,722"
2015/12/14,"1,927.82",-20.80,-1.07,1.35,14.81,1.08,"1,926.36","1,930.40","1,919.22","439,741","4,272,255","1,221,052,368"
2015/12/15,"1,932.97",5.15,0.27,1.35,14.85,1.09,"1,935.82","1,938.04","1,925.75","434,738","3,643,732","1,224,352,614"
2015/12/16,"1,969.40",36.43,1.88,1.32,15.13,1.11,"1,950.15","1,975.63","1,950.05","475,098","4,306,031","1,247,470,364"
2015/12/17,"1,977.96",8.56,0.43,1.32,15.20,1.11,"1,984.06","1,987.83","1,967.64","379,574","3,923,864","1,253,042,882"
2015/12/18,"1,975.32",-2.64,-0.13,1.32,15.18,1.11,"1,960.32","1,981.42","1,958.12","677,729","4,218,016","1,251,129,346"
2015/12/21,"1,981.19",5.87,0.30,1.31,15.22,1.11,"1,974.26","1,986.66","1,968.14","539,596","3,594,695","1,254,807,195"
2015/12/22,"1,992.56",11.37,0.57,1.31,15.31,1.12,"1,984.37","1,992.72","1,971.32","577,236","4,181,140","1,261,894,716"
2015/12/23,"1,999.22",6.66,0.33,1.30,15.36,1.12,"1,994.20","2,007.42","1,989.30","502,367","4,345,763","1,266,100,583"
2015/12/24,"1,990.65",-8.57,-0.43,1.31,15.30,1.12,"2,009.34","2,009.99","1,990.65","504,620","3,617,395","1,260,855,414"
2015/12/28,"1,964.06",-26.59,-1.34,1.32,15.09,1.10,"1,990.59","1,991.19","1,964.06","396,643","3,840,600","1,245,487,966"
2015/12/29,"1,966.31",2.25,0.11,1.32,15.11,1.10,"1,956.49","1,968.57","1,946.21","401,428","3,798,204","1,245,674,313"
2015/12/30,"1,961.31",-5.00,-0.25,1.33,15.07,1.10,"1,973.03","1,974.67","1,958.78","304,463","3,706,627","1,242,832,089"
2016/01/04,"1,918.76",-42.55,-2.17,1.36,14.74,1.08,"1,954.47","1,954.52","1,918.76","359,018","3,966,274","1,215,384,387"
2016/01/05,"1,930.53",11.77,0.61,1.35,14.83,1.08,"1,911.93","1,937.57","1,911.93","446,549","4,197,594","1,222,621,740"
2016/01/06,"1,925.43",-5.10,-0.26,1.35,14.79,1.08,"1,934.25","1,934.25","1,911.61","594,613","6,274,717","1,219,296,930"
2016/01/07,"1,904.33",-21.10,-1.10,1.37,14.63,1.07,"1,915.71","1,926.41","1,901.24","393,042","5,003,025","1,205,546,062"
2016/01/08,"1,917.62",13.29,0.70,1.36,14.73,1.08,"1,889.42","1,918.25","1,883.82","430,204","5,205,454","1,213,738,733"
2016/01/11,"1,894.84",-22.78,-1.19,1.38,14.55,1.06,"1,897.18","1,907.43","1,892.69","328,768","4,509,490","1,199,940,483"
2016/01/12,"1,890.86",-3.98,-0.21,1.38,14.52,1.06,"1,907.61","1,910.59","1,888.94","295,136","3,917,469","1,196,604,297"
2016/01/13,"1,916.28",25.42,1.34,1.36,14.72,1.07,"1,904.33","1,921.00","1,902.49","265,221","3,943,112","1,212,573,969"
2016/01/14,"1,900.01",-16.27,-0.85,1.37,14.59,1.07,"1,893.18","1,900.48","1,882.02","310,979","4,387,096","1,202,051,363"
2016/01/15,"1,878.87",-21.14,-1.11,1.39,14.43,1.05,"1,915.83","1,918.30","1,873.35","312,360","4,578,794","1,188,669,435"
2016/01/18,"1,878.45",-0.42,-0.02,1.39,14.43,1.05,"1,856.03","1,882.21","1,854.55","276,937","4,119,704","1,188,342,443"
2016/01/19,"1,889.64",11.19,0.60,1.38,14.51,1.06,"1,879.80","1,889.90","1,866.76","335,321","4,536,459","1,196,846,006"
2016/01/20,"1,845.45",-44.19,-2.34,1.41,14.17,1.03,"1,885.36","1,885.36","1,830.06","407,299","5,339,553","1,168,847,406"
2016/01/21,"1,840.53",-4.92,-0.27,1.42,14.13,1.03,"1,848.10","1,860.02","1,838.04","433,742","4,792,984","1,165,653,994"
2016/01/22,"1,879.43",38.90,2.11,1.39,14.42,1.05,"1,860.30","1,879.43","1,859.54","408,460","4,399,146","1,190,177,921"
2016/01/25,"1,893.43",14.00,0.74,1.38,14.53,1.06,"1,890.15","1,901.22","1,882.74","315,304","4,049,948","1,199,185,333"
2016/01/26,"1,871.69",-21.74,-1.15,1.39,14.36,1.05,"1,881.87","1,884.13","1,862.98","298,825","4,470,666","1,185,447,563"
2016/01/27,"1,897.87",26.18,1.40,1.37,14.56,1.06,"1,888.07","1,902.03","1,883.39","348,905","5,065,421","1,202,100,437"
2016/01/28,"1,906.94",9.07,0.48,1.37,14.63,1.07,"1,885.38","1,907.56","1,877.78","354,306","6,242,581","1,207,459,165"
2016/01/29,"1,912.06",5.12,0.27,1.36,14.70,1.07,"1,905.01","1,912.07","1,888.48","386,555","6,483,654","1,207,457,690"
2016/02/01,"1,924.82",12.76,0.67,1.35,14.80,1.08,"1,919.62","1,926.11","1,912.85","440,317","5,160,758","1,215,560,971"
2016/02/02,"1,906.60",-18.22,-0.95,1.37,14.66,1.07,"1,914.96","1,920.02","1,906.06","412,273","4,639,399","1,203,571,836"
2016/02/03,"1,890.67",-15.93,-0.84,1.38,14.54,1.06,"1,893.83","1,894.72","1,882.75","408,595","4,815,439","1,193,846,682"
2016/02/04,"1,916.26",25.59,1.35,1.36,14.59,1.07,"1,900.48","1,917.09","1,897.18","365,805","5,253,766","1,210,371,424"
2016/02/05,"1,917.79",1.53,0.08,1.36,14.75,1.08,"1,914.55","1,921.76","1,910.31","305,767","4,791,924","1,212,176,289"
2016/02/11,"1,861.54",-56.25,-2.93,1.40,15.17,1.05,"1,872.68","1,877.77","1,858.90","386,428","4,770,142","1,176,622,962"
2016/02/12,"1,835.28",-26.26,-1.41,1.42,14.95,1.03,"1,850.67","1,857.12","1,817.97","470,500","6,338,971","1,160,328,510"
2016/02/15,"1,862.20",26.92,1.47,1.40,15.18,1.05,"1,857.33","1,864.62","1,847.60","284,595","4,500,530","1,177,463,738"
2016/02/16,"1,888.30",26.10,1.40,1.38,15.39,1.06,"1,870.10","1,892.15","1,868.11","388,318","4,267,908","1,193,523,037"
2016/02/17,"1,883.94",-4.36,-0.23,1.38,15.35,1.06,"1,889.41","1,897.37","1,881.03","344,629","5,188,346","1,191,552,737"
2016/02/18,"1,908.84",24.90,1.32,1.36,15.56,1.07,"1,909.40","1,910.12","1,898.49","332,576","4,785,965","1,206,990,296"
2016/02/19,"1,916.24",7.40,0.39,1.36,15.62,1.08,"1,904.50","1,916.24","1,902.24","312,198","3,880,810","1,211,528,782"
2016/02/22,"1,916.36",0.12,0.01,1.36,15.62,1.08,"1,911.56","1,921.14","1,905.85","267,859","3,486,295","1,211,715,539"
2016/02/23,"1,914.22",-2.14,-0.11,1.36,15.60,1.08,"1,928.85","1,929.53","1,909.79","326,811","3,982,344","1,210,413,880"
2016/02/24,"1,912.53",-1.69,-0.09,1.36,15.59,1.08,"1,908.71","1,918.63","1,906.19","281,601","3,556,542","1,209,058,668"
2016/02/25,"1,918.57",6.04,0.32,1.36,15.64,1.08,"1,919.08","1,928.49","1,906.99","305,790","4,179,857","1,213,111,446"
2016/02/26,"1,920.16",1.59,0.08,1.35,15.66,1.08,"1,927.10","1,927.80","1,917.07","280,217","4,644,806","1,215,116,614"
2016/02/29,"1,916.66",-3.50,-0.18,1.36,15.63,1.08,"1,921.76","1,927.05","1,916.66","275,052","4,615,417","1,213,244,564"
2016/03/02,"1,947.42",30.76,1.60,1.33,15.88,1.10,"1,944.27","1,949.94","1,942.24","323,352","5,178,067","1,232,705,587"
2016/03/03,"1,958.17",10.75,0.55,1.33,15.97,1.10,"1,957.83","1,958.17","1,946.57","420,984","4,981,597","1,240,008,234"
2016/03/04,"1,955.63",-2.54,-0.13,1.33,15.95,1.10,"1,956.01","1,958.46","1,949.47","316,418","4,605,781","1,238,204,596"
2016/03/07,"1,957.87",2.24,0.11,1.33,15.83,1.10,"1,961.26","1,963.43","1,955.97","344,613","4,687,644","1,239,615,544"
2016/03/08,"1,946.12",-11.75,-0.60,1.34,15.73,1.10,"1,958.94","1,958.94","1,935.55","358,685","4,893,203","1,232,017,083"
2016/03/09,"1,952.95",6.83,0.35,1.33,15.79,1.10,"1,940.55","1,952.95","1,938.32","355,392","4,280,889","1,235,545,056"
2016/03/10,"1,969.33",16.38,0.84,1.32,15.92,1.11,"1,958.87","1,976.19","1,955.67","352,325","5,162,483","1,246,487,835"
2016/03/11,"1,971.41",2.08,0.11,1.32,15.93,1.11,"1,968.30","1,975.87","1,966.65","303,419","4,207,111","1,248,055,842"
2016/03/14,"1,972.27",0.86,0.04,1.32,15.94,1.11,"1,985.74","1,985.90","1,970.56","357,078","4,218,503","1,248,793,363"
2016/03/15,"1,969.97",-2.30,-0.12,1.32,15.91,1.11,"1,975.61","1,979.46","1,966.44","264,583","3,813,225","1,247,136,108"
2016/03/16,"1,974.90",4.93,0.25,1.32,15.95,1.11,"1,971.58","1,982.08","1,969.66","294,461","4,124,127","1,250,641,744"
2016/03/17,"1,987.99",13.09,0.66,1.31,16.05,1.12,"1,984.69","2,000.30","1,984.33","291,578","5,094,461","1,258,766,313"
2016/03/18,"1,992.12",4.13,0.21,1.30,16.19,1.12,"1,996.31","1,996.31","1,986.04","385,848","4,776,064","1,261,477,235"
2016/03/21,"1,989.76",-2.36,-0.12,1.30,16.15,1.12,"1,999.25","2,003.12","1,982.70","323,260","4,043,690","1,260,543,529"
2016/03/22,"1,996.81",7.05,0.35,1.30,16.21,1.12,"1,993.37","1,997.76","1,986.87","383,752","4,492,776","1,265,131,035"
2016/03/23,"1,995.12",-1.69,-0.08,1.30,16.19,1.12,"1,996.47","2,001.67","1,989.84","367,551","4,019,678","1,264,002,062"
2016/03/24,"1,985.97",-9.15,-0.46,1.31,16.12,1.12,"1,988.46","1,992.76","1,981.17","341,173","3,822,814","1,258,472,322"
2016/03/25,"1,983.81",-2.16,-0.11,1.31,16.10,1.12,"1,991.06","1,991.06","1,981.53","463,422","3,806,596","1,256,783,617"
2016/03/28,"1,982.54",-1.27,-0.06,1.31,16.09,1.12,"1,984.93","1,992.46","1,981.37","410,468","3,406,777","1,256,238,512"
2016/03/29,"1,994.91",12.37,0.62,1.30,16.19,1.12,"1,986.93","1,997.33","1,984.07","385,454","4,044,430","1,264,203,668"
2016/03/30,"2,002.14",7.23,0.36,1.30,16.26,1.13,"2,005.24","2,009.10","1,998.51","368,305","4,619,554","1,269,244,086"
2016/03/31,"1,995.85",-6.29,-0.31,1.30,16.20,1.12,"2,005.72","2,007.43","1,986.74","335,074","5,203,139","1,265,001,896"
2016/04/01,"1,973.57",-22.28,-1.12,1.32,16.02,1.11,"1,994.77","1,994.77","1,970.17","392,258","5,156,265","1,250,637,258"
2016/04/04,"1,978.97",5.40,0.27,1.31,16.06,1.11,"1,974.73","1,979.03","1,969.35","363,317","4,262,833","1,254,254,153"
2016/04/05,"1,962.74",-16.23,-0.82,1.32,15.93,1.11,"1,972.38","1,973.17","1,959.26","368,165","4,026,410","1,243,245,434"
2016/04/06,"1,971.32",8.58,0.44,1.32,16.00,1.11,"1,963.17","1,975.09","1,961.51","358,032","4,569,307","1,248,789,221"
2016/04/07,"1,973.89",2.57,0.13,1.32,16.02,1.11,"1,978.75","1,980.43","1,964.99","434,062","4,631,482","1,249,999,633"
2016/04/08,"1,972.05",-1.84,-0.09,1.32,16.01,1.11,"1,961.29","1,972.12","1,954.11","400,616","4,388,854","1,249,066,943"
2016/04/11,"1,970.37",-1.68,-0.09,1.32,16.00,1.11,"1,972.25","1,973.90","1,963.21","379,537","3,863,261","1,248,256,434"
2016/04/12,"1,981.32",10.95,0.56,1.31,16.09,1.12,"1,970.50","1,981.73","1,968.50","387,319","3,944,190","1,255,329,129"
2016/04/14,"2,015.93",34.61,1.75,1.29,16.39,1.14,"2,004.15","2,016.03","2,000.83","473,520","6,406,408","1,276,575,530"
2016/04/15,"2,014.71",-1.22,-0.06,1.29,16.38,1.14,"2,013.38","2,016.95","2,008.68","317,710","4,523,020","1,276,212,676"
2016/04/18,"2,009.10",-5.61,-0.28,1.29,16.34,1.13,"2,001.35","2,009.55","1,998.49","339,248","4,304,947","1,273,435,355"
2016/04/19,"2,011.36",2.26,0.11,1.29,16.35,1.13,"2,015.10","2,020.29","2,007.68","401,236","4,465,586","1,274,155,091"
2016/04/20,"2,005.83",-5.53,-0.27,1.30,16.31,1.13,"2,017.05","2,023.77","2,005.82","423,964","4,653,339","1,270,781,210"
2016/04/21,"2,022.10",16.27,0.81,1.29,16.45,1.14,"2,014.60","2,022.10","2,009.45","392,096","4,783,030","1,280,902,761"
2016/04/22,"2,015.49",-6.61,-0.33,1.29,16.39,1.14,"2,014.93","2,017.90","2,010.94","480,471","4,215,697","1,276,836,008"
2016/04/25,"2,014.55",-0.94,-0.05,1.29,16.38,1.13,"2,016.05","2,016.65","2,007.18","397,675","4,423,940","1,276,352,744"
2016/04/26,"2,019.63",5.08,0.25,1.29,16.42,1.14,"2,013.26","2,021.59","2,011.85","509,282","5,281,101","1,278,883,150"
2016/04/27,"2,015.40",-4.23,-0.21,1.29,16.38,1.14,"2,019.31","2,019.86","2,012.75","412,803","5,398,189","1,276,057,089"
2016/04/28,"2,000.93",-14.47,-0.72,1.30,16.26,1.13,"2,020.83","2,022.99","1,998.60","341,143","5,460,707","1,266,323,307"
2016/04/29,"1,994.15",-6.78,-0.34,1.28,16.21,1.12,"1,998.68","1,999.34","1,983.30","401,063","5,334,758","1,261,953,136"
2016/05/02,"1,978.15",-16.00,-0.80,1.69,13.86,1.04,"1,991.84","1,991.84","1,977.03","328,195","3,879,204","1,248,655,660"
2016/05/03,"1,986.41",8.26,0.42,1.68,13.92,1.05,"1,988.34","1,989.41","1,979.66","310,492","3,813,503","1,253,911,676"
2016/05/04,"1,976.71",-9.70,-0.49,1.69,13.85,1.04,"1,978.24","1,982.38","1,969.22","352,696","5,056,070","1,248,353,738"
2016/05/09,"1,967.81",-8.90,-0.45,1.70,13.79,1.04,"1,974.52","1,976.14","1,962.92","342,189","5,303,038","1,243,495,067"
2016/05/10,"1,982.50",14.69,0.75,1.68,13.89,1.05,"1,965.86","1,982.50","1,964.90","369,085","4,857,463","1,252,479,087"
2016/05/11,"1,980.10",-2.40,-0.12,1.69,13.87,1.04,"1,989.17","1,989.17","1,970.48","398,532","4,451,795","1,251,635,369"
2016/05/12,"1,977.49",-2.61,-0.13,1.69,13.86,1.04,"1,973.28","1,981.49","1,970.54","462,882","4,144,196","1,249,546,729"
2016/05/13,"1,966.99",-10.50,-0.53,1.70,13.79,1.04,"1,979.97","1,980.45","1,962.77","509,123","4,545,160","1,242,517,730"
2016/05/16,"1,967.91",0.92,0.05,1.70,13.79,1.04,"1,961.91","1,970.53","1,961.32","526,718","4,872,478","1,242,835,129"
2016/05/17,"1,968.06",0.15,0.01,1.70,13.80,1.04,"1,973.86","1,975.10","1,962.57","597,583","5,521,944","1,243,839,736"
2016/05/18,"1,956.73",-11.33,-0.58,1.71,13.72,1.03,"1,962.78","1,964.34","1,945.56","696,273","6,697,755","1,236,578,880"
2016/05/19,"1,946.78",-9.95,-0.51,1.71,13.65,1.03,"1,953.91","1,954.29","1,942.48","505,920","5,307,636","1,230,162,314"
2016/05/20,"1,947.67",0.89,0.05,1.71,13.66,1.03,"1,943.84","1,951.50","1,940.36","388,052","4,455,609","1,230,691,700"
2016/05/23,"1,955.25",7.58,0.39,1.71,13.71,1.03,"1,954.26","1,956.77","1,940.44","399,514","4,062,459","1,235,645,260"
2016/05/24,"1,937.68",-17.57,-0.90,1.72,13.59,1.02,"1,951.18","1,951.39","1,937.67","517,076","5,005,499","1,224,978,780"
2016/05/25,"1,960.51",22.83,1.18,1.70,13.75,1.03,"1,953.63","1,964.91","1,951.17","656,874","5,456,224","1,240,305,865"
2016/05/26,"1,957.06",-3.45,-0.18,1.70,13.73,1.03,"1,965.81","1,967.45","1,955.97","558,264","5,103,803","1,238,082,336"
2016/05/27,"1,969.17",12.11,0.62,1.69,13.81,1.04,"1,962.33","1,971.27","1,959.75","523,531","4,911,232","1,246,219,400"
2016/05/30,"1,967.13",-2.04,-0.10,1.70,13.80,1.04,"1,969.72","1,970.54","1,955.49","550,503","4,664,445","1,244,653,363"
2016/05/31,"1,983.40",16.27,0.83,1.68,13.91,1.05,"1,962.47","1,984.18","1,958.16","657,045","8,612,421","1,255,356,335"
2016/06/01,"1,982.72",-0.68,-0.03,1.68,13.91,1.05,"1,976.87","1,986.76","1,975.82","502,290","5,383,975","1,255,999,302"
2016/06/02,"1,985.11",2.39,0.12,1.68,13.92,1.05,"1,983.86","1,988.00","1,978.82","474,228","5,400,505","1,257,911,512"
2016/06/03,"1,985.84",0.73,0.04,1.68,13.93,1.05,"1,991.58","1,991.58","1,979.66","540,859","5,497,341","1,258,220,250"
2016/06/07,"2,011.63",25.79,1.30,1.66,14.11,1.06,"1,993.08","2,011.67","1,992.77","481,348","5,541,395","1,274,446,268"
2016/06/08,"2,027.08",15.45,0.77,1.65,14.22,1.07,"2,013.72","2,027.09","2,008.59","497,935","5,845,815","1,283,948,013"
2016/06/09,"2,024.17",-2.91,-0.14,1.65,14.20,1.07,"2,028.02","2,035.27","2,012.14","599,681","7,955,011","1,282,125,842"
2016/06/10,"2,017.63",-6.54,-0.32,1.65,14.15,1.06,"2,022.77","2,022.77","2,014.15","404,303","4,777,125","1,278,075,774"
2016/06/13,"1,979.06",-38.57,-1.91,1.69,13.88,1.04,"2,001.03","2,001.79","1,976.69","443,002","4,679,938","1,253,317,434"
